SURVEY:  CSP
PHOTOMETRY_VERSION: CSPDR2
SNTYPE: 1
SNID:  2006D
IAUC:  2006D
IAUC:    UNKNOWN
RA:   193.141  deg
DECL:    -9.77522  deg
FILTERS:     uBomngri
REDSHIFT_HELIO:  0.008563 +- 0.0010  (Hel)
REDSHIFT_CMB:  0.00968369555787 +- 0.0010  (CMB)
REDSHIFT_FINAL: 0.00968369555787 +- 0.0010  (CMB)
HOSTGAL_LOGMASS: 9.82400 +- 3.708
MWEBV:    0.0291000  MW E(B-V)
SEARCH_PEAKMJD: 53760.3
NOBS: 238
NVAR:   6
VARLIST:  MJD  FLT FIELD   FLUXCAL   FLUXCALERR    MAG     MAGERR
OBS:      53751.3     B      md      125430.    752.578    14.7540    0.00600000
OBS:      53752.4     B      md      143747.    718.737    14.6060    0.00500000
OBS:      53754.3     B      md      170451.    1022.71    14.4210    0.00600000
OBS:      53760.3     B      md      172822.    1036.93    14.4060    0.00600000
OBS:      53761.3     B      md      162181.    810.905    14.4750    0.00500000
OBS:      53762.3     B      md      149692.    748.462    14.5620    0.00500000
OBS:      53763.3     B      md      137784.    826.706    14.6520    0.00600000
OBS:      53764.3     B      md      124624.    747.741    14.7610    0.00600000
OBS:      53765.3     B      md      113344.    680.066    14.8640    0.00600000
OBS:      53767.3     B      md      92555.1    370.220    15.0840    0.00400000
OBS:      53772.3     B      md      51050.5    306.303    15.7300    0.00600000
OBS:      53773.2     B      md      46046.8    184.187    15.8420    0.00400000
OBS:      53774.3     B      md      40476.2    242.857    15.9820    0.00600000
OBS:      53778.4     B      md      26717.7    240.460    16.4330    0.00900000
OBS:      53785.3     B      md      16293.0    146.637    16.9700    0.00900000
OBS:      53786.4     B      md      15417.0    154.170    17.0300    0.0100000
OBS:      53788.4     B      md      13905.9    97.3415    17.1420    0.00700000
OBS:      53790.3     B      md      12882.5    115.942    17.2250    0.00900000
OBS:      53795.3     B      md      10666.0    117.326    17.4300    0.0110000
OBS:      53798.3     B      md      10157.8    101.578    17.4830    0.0100000
OBS:      53799.3     B      md      10092.5    100.925    17.4900    0.0100000
OBS:      53802.3     B      md      9479.81    104.278    17.5580    0.0110000
OBS:      53804.4     B      md      9011.55    99.1271    17.6130    0.0110000
OBS:      53805.3     B      md      8912.51    98.0376    17.6250    0.0110000
OBS:      53809.2     B      md      8448.89    177.427    17.6830    0.0210000
OBS:      53815.2     B      md      7564.85    105.908    17.8030    0.0140000
OBS:      53818.3     B      md      7231.03    101.234    17.8520    0.0140000
OBS:      53819.3     B      md      6943.85    76.3823    17.8960    0.0110000
OBS:      53824.3     B      md      6564.47    59.0802    17.9570    0.00900000
OBS:      53828.3     B      md      6042.26    36.2536    18.0470    0.00600000
OBS:      53831.2     B      md      5738.52    63.1237    18.1030    0.0110000
OBS:      53835.2     B      md      5450.04    70.8506    18.1590    0.0130000
OBS:      53840.2     B      md      5002.65    85.0450    18.2520    0.0170000
OBS:      53845.2     B      md      4839.49    62.9134    18.2880    0.0130000
OBS:      53850.2     B      md      4393.39    57.1141    18.3930    0.0130000
OBS:      53858.1     B      md      3840.61    57.6091    18.5390    0.0150000
OBS:      53861.1     B      md      3671.13    58.7382    18.5880    0.0160000
OBS:      53862.2     B      md      3634.12    58.1460    18.5990    0.0160000
OBS:      53870.2     B      md      3139.06    100.450    18.7580    0.0320000
OBS:     53751.3     n     md     131583.     789.499     14.7020     0.00600000
OBS:     53752.4     n     md     151356.     756.780     14.5500     0.00500000
OBS:     53754.3     n     md     183147.     1098.88     14.3430     0.00600000
OBS:     53760.3     n     md     207587.     1245.52     14.2070     0.00600000
OBS:     53761.3     n     md     203236.     1016.18     14.2300     0.00500000
OBS:     53762.3     n     md     197333.     1184.00     14.2620     0.00600000
OBS:     53763.3     n     md     188625.     1131.75     14.3110     0.00600000
OBS:     53764.3     n     md     178484.     1070.91     14.3710     0.00600000
OBS:     53765.3     n     md     169981.     1019.89     14.4240     0.00600000
OBS:     53767.3     n     md     148594.     594.375     14.5700     0.00400000
OBS:     53772.3     n     md     104809.     419.237     14.9490     0.00400000
OBS:     53773.2     n     md     98084.4     392.338     15.0210     0.00400000
OBS:     53774.3     n     md     91033.2     546.199     15.1020     0.00600000
OBS:     53778.4     n     md     69119.4     483.836     15.4010     0.00700000
OBS:     53781.2     n     md     58344.5     991.857     15.5850     0.0170000
OBS:     53783.2     n     md     51380.7     513.807     15.7230     0.0100000
OBS:     53785.3     n     md     44014.9     308.104     15.8910     0.00700000
OBS:     53786.4     n     md     40888.4     245.331     15.9710     0.00600000
OBS:     53788.4     n     md     35645.1     285.161     16.1200     0.00800000
OBS:     53790.3     n     md     32809.6     262.476     16.2100     0.00800000
OBS:     53795.3     n     md     26742.4     187.197     16.4320     0.00700000
OBS:     53798.3     n     md     24592.3     196.739     16.5230     0.00800000
OBS:     53799.3     n     md     23659.2     165.614     16.5650     0.00700000
OBS:     53802.3     n     md     21577.4     194.197     16.6650     0.00900000
OBS:     53804.4     n     md     20644.3     165.154     16.7130     0.00800000
OBS:     53805.3     n     md     20044.7     160.358     16.7450     0.00800000
OBS:     53809.2     n     md     18213.8     254.993     16.8490     0.0140000
OBS:     53815.2     n     md     15689.2     141.203     17.0110     0.00900000
OBS:     53818.3     n     md     14321.9     128.897     17.1100     0.00900000
OBS:     53819.3     n     md     13983.0     125.847     17.1360     0.00900000
OBS:     53824.3     n     md     12234.9     85.6443     17.2810     0.00700000
OBS:     53828.3     n     md     11096.9     44.3875     17.3870     0.00400000
OBS:     53831.2     n     md     10308.6     92.7775     17.4670     0.00900000
OBS:     53835.2     n     md     9427.58     94.2758     17.5640     0.0100000
OBS:     53840.2     n     md     8613.90     120.595     17.6620     0.0140000
OBS:     53845.2     n     md     7557.87     68.0209     17.8040     0.00900000
OBS:     53850.2     n     md     6692.67     80.3121     17.9360     0.0120000
OBS:     53858.1     n     md     5520.77     82.8116     18.1450     0.0150000
OBS:     53861.1     n     md     5114.46     51.1446     18.2280     0.0100000
OBS:     53862.2     n     md     5016.49     60.1979     18.2490     0.0120000
OBS:     53870.2     n     md     4373.20     78.7177     18.3980     0.0180000
OBS:      53751.3     g      md      136270.    953.890    14.6640    0.00700000
OBS:      53752.4     g      md      158198.    632.791    14.5020    0.00400000
OBS:      53754.3     g      md      187586.    937.929    14.3170    0.00500000
OBS:      53760.3     g      md      197152.    1774.36    14.2630    0.00900000
OBS:      53761.3     g      md      189322.    946.608    14.3070    0.00500000
OBS:      53762.3     g      md      177828.    1600.45    14.3750    0.00900000
OBS:      53763.3     g      md      168578.    1011.47    14.4330    0.00600000
OBS:      53764.3     g      md      156027.    1248.22    14.5170    0.00800000
OBS:      53765.3     g      md      146150.    876.903    14.5880    0.00600000
OBS:      53767.3     g      md      124738.    498.954    14.7600    0.00400000
OBS:      53771.3     g      md      85743.3    342.973    15.1670    0.00400000
OBS:      53772.3     g      md      77196.9    308.788    15.2810    0.00400000
OBS:      53773.2     g      md      69887.6    279.550    15.3890    0.00400000
OBS:      53774.3     g      md      62001.2    310.006    15.5190    0.00500000
OBS:      53778.4     g      md      41956.6    251.740    15.9430    0.00600000
OBS:      53781.2     g      md      32779.3    295.014    16.2110    0.00900000
OBS:      53783.2     g      md      28523.3    256.710    16.3620    0.00900000
OBS:      53785.3     g      md      24615.0    172.305    16.5220    0.00700000
OBS:      53786.4     g      md      23227.4    209.047    16.5850    0.00900000
OBS:      53788.4     g      md      21008.7    147.061    16.6940    0.00700000
OBS:      53790.3     g      md      19107.3    152.859    16.7970    0.00800000
OBS:      53795.3     g      md      16443.7    98.6624    16.9600    0.00600000
OBS:      53798.3     g      md      15191.5    106.340    17.0460    0.00700000
OBS:      53799.3     g      md      14750.3    88.5017    17.0780    0.00600000
OBS:      53802.3     g      md      13829.3    110.634    17.1480    0.00800000
OBS:      53804.4     g      md      13304.5    79.8273    17.1900    0.00600000
OBS:      53805.3     g      md      13061.7    91.4321    17.2100    0.00700000
OBS:      53809.2     g      md      12257.5    159.347    17.2790    0.0130000
OBS:      53815.2     g      md      10804.4    97.2394    17.4160    0.00900000
OBS:      53818.3     g      md      10337.1    93.0342    17.4640    0.00900000
OBS:      53819.3     g      md      10092.5    80.7403    17.4900    0.00800000
OBS:      53824.3     g      md      9246.99    64.7289    17.5850    0.00700000
OBS:      53828.3     g      md      8709.64    34.8386    17.6500    0.00400000
OBS:      53831.2     g      md      8309.98    58.1699    17.7010    0.00700000
OBS:      53835.2     g      md      7755.33    77.5533    17.7760    0.0100000
OBS:      53840.2     g      md      7338.37    80.7221    17.8360    0.0110000
OBS:      53845.2     g      md      6680.37    53.4429    17.9380    0.00800000
OBS:      53850.2     g      md      6025.60    60.2560    18.0500    0.0100000
OBS:      53858.1     g      md      5282.02    58.1022    18.1930    0.0110000
OBS:      53861.1     g      md      5086.28    50.8628    18.2340    0.0100000
OBS:      53862.2     g      md      4861.83    48.6183    18.2830    0.0100000
OBS:      53870.2     g      md      4317.18    73.3920    18.4120    0.0170000
OBS:      53751.3     r      md      139444.    976.109    14.6390    0.00700000
OBS:      53752.4     r      md      162480.    649.920    14.4730    0.00400000
OBS:      53754.3     r      md      191602.    958.010    14.2940    0.00500000
OBS:      53760.3     r      md      208353.    1875.18    14.2030    0.00900000
OBS:      53761.3     r      md      204174.    1225.04    14.2250    0.00600000
OBS:      53762.3     r      md      193375.    1933.75    14.2840    0.0100000
OBS:      53763.3     r      md      183823.    1102.94    14.3390    0.00600000
OBS:      53764.3     r      md      168267.    1682.67    14.4350    0.0100000
OBS:      53765.3     r      md      156315.    937.888    14.5150    0.00600000
OBS:      53767.3     r      md      133660.    534.638    14.6850    0.00400000
OBS:      53771.3     r      md      108943.    435.773    14.9070    0.00400000
OBS:      53772.3     r      md      106365.    425.461    14.9330    0.00400000
OBS:      53773.2     r      md      103086.    412.345    14.9670    0.00400000
OBS:      53774.3     r      md      101298.    607.787    14.9860    0.00600000
OBS:      53778.4     r      md      90365.0    632.555    15.1100    0.00700000
OBS:      53781.2     r      md      79213.6    475.282    15.2530    0.00600000
OBS:      53783.2     r      md      69694.8    627.253    15.3920    0.00900000
OBS:      53785.3     r      md      58938.6    412.570    15.5740    0.00700000
OBS:      53786.4     r      md      53951.0    377.657    15.6700    0.00700000
OBS:      53788.4     r      md      46644.4    373.156    15.8280    0.00800000
OBS:      53790.3     r      md      41687.0    250.122    15.9500    0.00600000
OBS:      53795.3     r      md      32628.7    195.772    16.2160    0.00600000
OBS:      53798.3     r      md      29241.6    233.932    16.3350    0.00800000
OBS:      53799.3     r      md      27976.9    195.839    16.3830    0.00700000
OBS:      53802.3     r      md      25118.9    200.951    16.5000    0.00800000
OBS:      53804.4     r      md      23334.6    140.007    16.5800    0.00600000
OBS:      53805.3     r      md      22636.0    158.452    16.6130    0.00700000
OBS:      53809.2     r      md      19861.0    238.332    16.7550    0.0120000
OBS:      53815.2     r      md      16203.2    129.625    16.9760    0.00800000
OBS:      53818.3     r      md      14642.0    131.778    17.0860    0.00900000
OBS:      53819.3     r      md      14269.2    128.423    17.1140    0.00900000
OBS:      53824.3     r      md      12000.5    84.0037    17.3020    0.00700000
OBS:      53828.3     r      md      10280.2    41.1207    17.4700    0.00400000
OBS:      53831.2     r      md      9471.09    104.182    17.5590    0.0110000
OBS:      53835.2     r      md      8271.81    74.4463    17.7060    0.00900000
OBS:      53840.2     r      md      7079.46    92.0330    17.8750    0.0130000
OBS:      53845.2     r      md      6154.60    55.3914    18.0270    0.00900000
OBS:      53850.2     r      md      5114.46    61.3735    18.2280    0.0120000
OBS:      53858.1     r      md      4055.09    56.7712    18.4800    0.0140000
OBS:      53861.1     r      md      3865.45    46.3854    18.5320    0.0120000
OBS:      53862.2     r      md      3607.45    46.8968    18.6070    0.0130000
OBS:      53870.2     r      md      2860.23    57.2045    18.8590    0.0200000
OBS:      53751.3     i      md      117815.    942.520    14.8220    0.00800000
OBS:      53752.4     i      md      133660.    668.298    14.6850    0.00500000
OBS:      53754.3     i      md      148047.    740.236    14.5740    0.00500000
OBS:      53760.3     i      md      115771.    810.398    14.8410    0.00700000
OBS:      53761.3     i      md      109951.    659.708    14.8970    0.00600000
OBS:      53762.3     i      md      103944.    831.553    14.9580    0.00800000
OBS:      53763.3     i      md      95675.4    765.403    15.0480    0.00800000
OBS:      53764.3     i      md      85428.0    683.424    15.1710    0.00800000
OBS:      53765.3     i      md      77268.1    695.413    15.2800    0.00900000
OBS:      53767.3     i      md      64624.9    323.125    15.4740    0.00500000
OBS:      53771.3     i      md      60981.8    365.891    15.5370    0.00600000
OBS:      53772.3     i      md      62979.6    377.878    15.5020    0.00600000
OBS:      53773.2     i      md      64863.4    324.317    15.4700    0.00500000
OBS:      53774.3     i      md      66557.9    532.463    15.4420    0.00800000
OBS:      53778.4     i      md      70794.6    566.357    15.3750    0.00800000
OBS:      53781.2     i      md      71713.3    645.420    15.3610    0.00900000
OBS:      53783.2     i      md      67235.7    605.121    15.4310    0.00900000
OBS:      53785.3     i      md      57174.2    628.916    15.6070    0.0110000
OBS:      53786.4     i      md      52868.8    528.688    15.6920    0.0100000
OBS:      53788.4     i      md      44504.1    400.537    15.8790    0.00900000
OBS:      53790.3     i      md      39700.9    277.906    16.0030    0.00700000
OBS:      53795.3     i      md      29977.8    209.845    16.3080    0.00700000
OBS:      53798.3     i      md      26448.4    264.484    16.4440    0.0100000
OBS:      53799.3     i      md      25095.8    175.670    16.5010    0.00700000
OBS:      53802.3     i      md      21978.6    241.765    16.6450    0.0110000
OBS:      53804.4     i      md      20342.3    183.081    16.7290    0.00900000
OBS:      53805.3     i      md      19301.9    154.415    16.7860    0.00800000
OBS:      53809.2     i      md      16966.8    237.535    16.9260    0.0140000
OBS:      53815.2     i      md      13304.5    146.350    17.1900    0.0110000
OBS:      53818.3     i      md      12022.7    144.272    17.3000    0.0120000
OBS:      53819.3     i      md      11439.3    114.393    17.3540    0.0100000
OBS:      53824.3     i      md      9585.18    86.2666    17.5460    0.00900000
OBS:      53828.3     i      md      8441.12    42.2056    17.6840    0.00500000
OBS:      53831.2     i      md      7627.81    106.789    17.7940    0.0140000
OBS:      53835.2     i      md      6668.07    86.6849    17.9400    0.0130000
OBS:      53840.2     i      md      5823.72    110.651    18.0870    0.0190000
OBS:      53845.2     i      md      5142.80    82.2849    18.2220    0.0160000
OBS:      53850.2     i      md      4254.03    68.0644    18.4280    0.0160000
OBS:      53858.1     i      md      3429.26    51.4388    18.6620    0.0150000
OBS:      53861.1     i      md      3218.10    61.1439    18.7310    0.0190000
OBS:      53862.2     i      md      3110.29    59.0954    18.7680    0.0190000
OBS:      53870.2     i      md      2575.14    72.1038    18.9730    0.0280000
END: 
